STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/3/2014 17:51,FM-15,CLR:00,10,,58,14.4,44,6.8,26,-3.3,29,7,VRB,,29.86,,,30.01,0,30.03,,,,,,,,,,537,1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/3/2014 18:51,FM-15,CLR:00,10,,55,12.8,43,6.2,27,-2.8,34,7,170,,29.86,5,,30.01,0,30.03,,,,,,,,,,537,1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/3/2014 19:51,FM-15,CLR:00,10,,54,12.2,42,5.7,26,-3.3,34,3,VRB,,29.87,,,30.01,0,30.04,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/3/2014 20:51,FM-15,FEW:02 80 OVC:08 100,10,,53,11.7,42,5.8,28,-2.2,38,6,160,,29.89,,,30.04,0,30.06,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/3/2014 21:51,FM-15,BKN:07 70 OVC:08 85,8,-RA:02 |RA:61 |,50,10,43,6.1,34,1.1,54,0,0,,29.94,3,,30.09,0.01,30.11,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/3/2014 22:51,FM-15,OVC:08 65,6,-RA:02 |RA:61 |,47,8.3,44,6.8,41,5,80,5,50,,29.94,,,30.09,0.04,30.11,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/3/2014 23:51,FM-15,OVC:08 60,7,-RA:02 |RA:61 |,47,8.3,44,6.8,41,5,80,3,160,,29.93,,,30.08,0.02,30.1,67,46,56,7.4,,,,9,0,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/3/2014 23:59,SOD,,,,,,,,,,,,,,,,,,,,67,46,56,7.4,43,29,43,9,0,535,1824,RA:16,0.07,0,0,29.93,30.07,3.7,15,190,10,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 0:51,FM-15,OVC:08 60,8,-RA:02 |RA:61 |,46,7.8,43,6,39,3.9,77,6,VRB,,29.93,8,,30.07,T,30.1,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 1:51,FM-15,OVC:08 60,9,,45,7.2,42,5.5,38,3.3,77,9,110,,29.93,,,30.08,0.01,30.1,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 2:51,FM-15,OVC:08 50,9,-RA:02 |RA:61 |,44,6.7,41,4.9,37,2.8,76,5,VRB,,29.92,,,30.07,T,30.09,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 3:35,FM-16,SCT:04 14 BKN:07 21 OVC:08 60,10,,43,6.1,40,4.4,36,2.2,76,3,VRB,,29.91,,,,T,30.08,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 3:42,FM-16,SCT:04 14 BKN:07 49 OVC:08 60,10,,43,6.1,40,4.6,37,2.8,80,7,VRB,,29.91,,,,T,30.08,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 3:51,FM-15,FEW:02 14 OVC:08 55,10,,43,6.1,40,4.6,37,2.8,80,0,0,,29.92,8,,30.06,0,30.09,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 4:51,FM-15,BKN:07 55 OVC:08 80,10,,43,6.1,40,4.4,36,2.2,76,5,VRB,,29.9,,,30.05,0,30.07,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 5:51,FM-15,BKN:07 39 OVC:08 48,7,-RA:02 |RA:61 |,43,6.1,40,4.4,36,2.2,76,7,VRB,,29.91,,,30.06,0.01,30.08,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 6:51,FM-15,SCT:04 39 OVC:08 65,10,,43,6.1,39,4,34,1.1,71,8,VRB,,29.92,3,,30.07,0.01,30.09,,,,,,,,,,535,1824,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 7:51,FM-15,OVC:08 55,10,,43,6.1,40,4.2,35,1.7,74,8,110,,29.91,,,30.06,0,30.08,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 8:29,FM-16,BKN:07 27 OVC:08 36,10,,43,6.1,40,4.4,36,2.2,76,8,VRB,,29.92,,,,,30.09,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 8:51,FM-15,OVC:08 28,10,,43,6.1,40,4.4,36,2.2,76,8,80,,29.91,,,30.05,0,30.08,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 9:51,FM-15,BKN:07 22 OVC:08 29,10,,44,6.7,39,4.1,33,0.6,65,13,150,20,29.9,6,,30.05,0,30.07,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 10:51,FM-15,OVC:08 25,6,HZ:7 |FU:05 |HZ:05,43,6.1,40,4.2,35,1.7,74,9,VRB,17,29.91,,,30.06,0,30.08,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 11:51,FM-15,OVC:08 24,10,,43,6.1,39,3.8,33,0.6,68,11,140,21,29.88,,,30.03,0,30.05,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 12:51,FM-15,OVC:08 21,10,,43,6.1,39,4,34,1.1,71,9,130,20,29.85,8,,30,0,30.02,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 13:51,FM-15,OVC:08 18,7,,42,5.6,39,3.9,35,1.7,76,8,VRB,21,29.83,,,29.98,T,30,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 14:51,FM-15,OVC:08 15,9,,42,5.6,39,4.1,36,2.2,79,11,110,20,29.8,,,29.95,0,29.97,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 15:07,FM-16,OVC:08 13,10,,42,5.6,39,3.9,35,1.7,76,13,VRB,17,29.78,,,,,29.95,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 15:51,FM-15,OVC:08 13,8,,42,5.6,39,3.9,35,1.7,76,10,110,18,29.76,8,,29.91,0,29.93,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 16:51,FM-15,OVC:08 11,3,HZ:7 |FU:05 |HZ:05,41,5,39,3.8,36,2.2,82,14,120,21,29.73,,,29.88,0,29.9,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 17:41,FM-16,BKN:07 10 OVC:08 13,2.5,-RA:02 BR:1 |RA:61 |,41,5,39,4,37,2.8,86,9,VRB,18,29.73,,,,T,29.9,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 17:49,FM-16,OVC:08 10,3,BR:1 ||,41,5,39,4,37,3,87,10,VRB,,29.73,,,,,29.9,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 17:51,FM-15,OVC:08 10,4,BR:1 ||,41,5,39,4,37,2.8,86,7,VRB,,29.73,,,29.88,0.01,29.9,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 18:31,FM-16,BKN:07 9 OVC:08 14,3,-RA:02 BR:1 |RA:61 |,41,5,39,4,37,2.8,86,7,90,,29.71,,,,0.01,29.88,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 18:51,FM-15,BKN:07 8 OVC:08 14,3,BR:1 ||,40,4.4,39,3.7,37,2.8,89,3,VRB,,29.7,8,,29.85,0.02,29.87,,,,,,,,,,535,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 19:51,FM-15,OVC:08 6,3,BR:1 ||,41,5,40,4.3,38,3.3,89,10,80,,29.68,,,29.83,0.01,29.85,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 20:15,FM-16,OVC:08 6,2.5,BR:1 ||,41,5,40,4.3,38,3.3,89,5,VRB,,29.7,,,,,29.87,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 20:51,FM-15,OVC:08 5,1.75,-RA:02 BR:1 |RA:61 |,41,5,40,4.3,38,3.3,89,7,VRB,,29.69,,,29.84,T,29.86,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 21:03,FM-16,OVC:08 5,2,BR:1 ||,41,5,40,4.3,38,3.3,89,8,50,,29.68,,,,0.01,29.84,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 21:17,FM-16,OVC:08 4,2,BR:1 ||,41,5,40,4.3,38,3.3,89,9,80,,29.66,,,,0.01,29.83,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 21:51,FM-15,OVC:08 4,2.5,BR:1 ||,40,4.4,39,3.7,37,2.8,89,11,80,20,29.63,8,,29.78,0.01,29.8,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 22:00,FM-16,OVC:08 4,3,BR:1 ||,40,4.4,39,3.7,37,2.8,89,13,80,18,29.62,,,,,29.79,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 22:31,FM-16,OVC:08 4,2.5,BR:1 ||,40,4.4,39,3.7,37,2.8,89,10,80,20,29.61,,,,,29.78,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 22:49,FM-16,OVC:08 4,1.5,+RA:02 BR:1 |RA:63 |,39,4,38,3.4,37,3,93,3,VRB,,29.66,,,,,29.83,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 22:51,FM-15,OVC:08 4,1.25,+RA:02 BR:1 |RA:63 |,40,4.4,39,4,38,3.3,93,,,,29.65,,,29.8,0.1,29.82,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 23:07,FM-16,OVC:08 4,3,-RA:02 BR:1 |RA:61 |,40,4.4,39,4,38,3.3,93,10,70,,29.62,,,,0.08,29.79,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 23:22,FM-16,OVC:08 5,6,-RA:02 BR:1 |RA:61 |,40,4.4,39,3.7,37,2.8,89,10,70,20,29.6,,,,0.08,29.77,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 23:51,FM-15,OVC:08 6,9,,40,4.4,39,3.7,37,2.8,89,11,80,,29.61,,,29.75,0.03,29.78,47,40,44,-4.9,,,,21,0,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/4/2014 23:59,SOD,,,,,,,,,,,,,,,,,,,,47,40,44,-4.9,79,36,40,21,0,533,1825,RA:16 BR:13 HZ:08,0.21,0,0,29.78,29.96,8.4,23,140,15,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 0:51,FM-15,OVC:08 7,10,,41,5,39,4,37,2.8,86,6,60,,29.6,8,,29.75,0,29.77,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 1:51,FM-15,OVC:08 7,6,BR:1 ||,41,5,40,4.3,38,3.3,89,6,10,,29.6,,,29.74,0,29.76,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 2:51,FM-15,OVC:08 5,5,BR:1 ||,41,5,40,4.3,38,3.3,89,0,0,,29.58,,,29.73,0,29.75,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 3:51,FM-15,OVC:08 6,8,,41,5,39,4,37,2.8,86,7,310,,29.6,3,,29.75,0,29.77,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 4:51,FM-15,BKN:07 7 OVC:08 14,10,,41,5,39,4,37,2.8,86,0,0,,29.62,,,29.77,0,29.79,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 5:09,FM-16,SCT:04 7 OVC:08 13,9,,41,5,40,4.3,38,3.3,89,0,0,,29.62,,,,,29.79,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 5:51,FM-15,OVC:08 10,8,,42,5.6,40,4.6,38,3.3,85,8,290,,29.64,,,29.79,0,29.81,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 6:07,FM-16,BKN:07 9,8,,43,6.1,41,4.9,38,3.3,82,8,290,,29.65,,,,,29.82,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 6:21,FM-16,SCT:04 8,8,,43,6.1,41,4.9,38,3.3,82,3,290,,29.64,,,,,29.81,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 6:51,FM-15,FEW:02 9,9,,43,6.1,41,5.1,39,3.9,86,5,270,,29.64,1,,29.79,0,29.81,,,,,,,,,,533,1825,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 7:51,FM-15,CLR:00,9,,47,8.3,43,6.3,39,3.9,74,7,280,,29.66,,,29.81,0,29.83,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 8:51,FM-15,CLR:00,10,,51,10.6,43,5.9,32,0,48,11,VRB,28,29.66,,,29.81,0,29.83,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 9:51,FM-15,BKN:07 46,10,,51,10.6,42,5.3,29,-1.7,43,17,300,24,29.69,3,,29.83,0,29.86,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 10:51,FM-15,BKN:07 50,10,,50,10,41,4.9,28,-2.2,43,17,290,36,29.69,,,29.84,0,29.86,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 11:51,FM-15,OVC:08 50,10,,50,10,41,4.9,28,-2.2,43,8,VRB,26,29.69,,,29.84,0,29.86,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,4/5/2014 12:51,FM-15,OVC:08 55,10,,51,10.6,41,5,27,-2.8,39,11,290,24,29.7,3,,29.85,0,29.87,,,,,,,,,,533,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
